Date,Close,Open,High,Low,Economy,CAD,GBP,debt_held_public_amt,intragov_hold_amt,tot_pub_debt_out_amt,avg_interest_rate_amt
2010-01-23,0.7071599960327148,0.7092999815940857,0.7097700238227844,0.7051200270652771,1091.760009765625,1.0573999881744385,0.6207299828529358,7783157721690.45,4519307766226.89,12302465487917.34,0.237
2010-01-24,0.7071599960327148,0.7092999815940857,0.7097700238227844,0.7051200270652771,1091.760009765625,1.0573999881744385,0.6207299828529358,7783157721690.45,4519307766226.89,12302465487917.34,0.237
2010-01-25,0.7067099809646606,0.7065100073814392,0.7076600193977356,0.704509973526001,1096.780029296875,1.0569000244140625,0.6153799891471863,7783116255564.44,4520620231004.01,12303736486568.45,0.237
2010-01-26,0.7101100087165833,0.7068099975585938,0.7120400071144104,0.705269992351532,1092.1700439453125,1.0621000528335571,0.6193100214004517,7784089436840.31,4524797067961.63,12308886504801.94,0.237
2010-01-27,0.7127100229263306,0.7101799845695496,0.7142000198364258,0.7093499898910522,1097.5,1.063599944114685,0.618120014667511,7784152852860.25,4517619468177.79,12301772321038.04,0.237
2010-01-28,0.7159199714660645,0.7127599716186523,0.7168499827384949,0.7117599844932556,1084.530029296875,1.066100001335144,0.6194599866867065,7759907274242.18,4514524153795.1,12274431428037.28,0.237
2010-01-29,0.7211400270462036,0.715969979763031,0.7212499976158142,0.7149500250816345,1073.8699951171875,1.0700000524520874,0.6255900263786316,7759490293035.97,4519145704930.91,12278635997966.88,0.237
2010-01-30,0.7211400270462036,0.715969979763031,0.7212499976158142,0.7149500250816345,1073.8699951171875,1.0700000524520874,0.6255900263786316,7759490293035.97,4519145704930.91,12278635997966.88,0.237
2010-01-31,0.7211400270462036,0.715969979763031,0.7212499976158142,0.7149500250816345,1073.8699951171875,1.0700000524520874,0.6255900263786316,7759490293035.97,4519145704930.91,12278635997966.88,0.238
2010-02-01,0.7180299758911133,0.7206699848175049,0.7217199802398682,0.7175099849700928,1089.18994140625,1.0616999864578247,0.6268600225448608,7849809516401.3,4499654068666.12,12349463585067.42,0.238
2010-02-02,0.715499997138977,0.7182999849319458,0.7199900150299072,0.715499997138977,1103.3199462890625,1.0571800470352173,0.6253100037574768,7849743504000.83,4511200485344.65,12360943989345.48,0.238
2010-02-03,0.7193700075149536,0.7155200242996216,0.7201399803161621,0.7130600214004517,1097.280029296875,1.0618000030517578,0.6281399726867676,7850078042131.27,4503963012715.63,12354041054846.9,0.238
2010-02-04,0.7275400161743164,0.7193300127983093,0.7288600206375122,0.7191100120544434,1063.1099853515625,1.0720000267028809,0.634119987487793,7840400752727.59,4506026717296.42,12346427470024.01,0.238
2010-02-05,0.7309899926185608,0.7275500297546387,0.7359399795532227,0.7274799942970276,1066.18994140625,1.0708999633789062,0.6386500000953674,7840318936380.99,4505191719769.04,12345510656150.03,0.238
2010-02-06,0.7309899926185608,0.7275500297546387,0.7359399795532227,0.7274799942970276,1066.18994140625,1.0708999633789062,0.6386500000953674,7840318936380.99,4505191719769.04,12345510656150.03,0.238
2010-02-07,0.7309899926185608,0.7275500297546387,0.7359399795532227,0.7274799942970276,1066.18994140625,1.0708999633789062,0.6386500000953674,7840318936380.99,4505191719769.04,12345510656150.03,0.238
2010-02-08,0.7323499917984009,0.7328699827194214,0.7339299917221069,0.7291799783706665,1056.739990234375,1.0745799541473389,0.642009973526001,7840438774359.1,4507464180172.63,12347902954531.73,0.238
2010-02-09,0.7255799770355225,0.7322400212287903,0.7325500249862671,0.72257000207901,1070.52001953125,1.067199945449829,0.6371899843215942,7840806790629.45,4508660342109.04,12349467132738.49,0.238
2010-02-10,0.7271000146865845,0.7255799770355225,0.7309200167655945,0.7240599989891052,1068.1300048828125,1.062000036239624,0.640529990196228,7840750213342.2,4499819986064.12,12340570199406.32,0.238
2010-02-11,0.73089998960495,0.7272700071334839,0.735289990901947,0.7246599793434143,1078.469970703125,1.0501999855041504,0.6368600130081177,7848015306528.53,4501309157755.75,12349324464284.28,0.238
2010-02-12,0.7334100008010864,0.7304900288581848,0.7389299869537354,0.7304900288581848,1075.510009765625,1.0504499673843384,0.6370199918746948,7847910569671.71,4503713622229.35,12351624191901.06,0.238
2010-02-13,0.7334100008010864,0.7304900288581848,0.7389299869537354,0.7304900288581848,1075.510009765625,1.0504499673843384,0.6370199918746948,7847910569671.71,4503713622229.35,12351624191901.06,0.238
2010-02-14,0.7334100008010864,0.7304900288581848,0.7389299869537354,0.7304900288581848,1075.510009765625,1.0504499673843384,0.6370199918746948,7847910569671.71,4503713622229.35,12351624191901.06,0.238
2010-02-15,0.7351300120353699,0.733780026435852,0.7362099885940552,0.7335699796676636,1075.510009765625,1.0491600036621094,0.6382799744606018,7847910569671.71,4503713622229.35,12351624191901.06,0.238
2010-02-16,0.7263699769973755,0.7354400157928467,0.735729992389679,0.7258099913597107,1094.8699951171875,1.0434000492095947,0.6333100199699402,7878008174978.63,4506349838757.69,12384358013736.32,0.238
2010-02-17,0.7349200248718262,0.7264599800109863,0.7357100248336792,0.7252299785614014,1099.510009765625,1.0462000370025635,0.6376699805259705,7878416869865.3,4508078666016.93,12386495535882.23,0.238
2010-02-18,0.7428600192070007,0.73471999168396,0.7434800267219543,0.7324299812316895,1106.75,1.0503100156784058,0.6483799815177917,7893641770933.09,4507806895875.21,12401448666808.3,0.238
2010-02-19,0.7344800233840942,0.74235999584198,0.7431100010871887,0.7342100143432617,1109.1700439453125,1.039199948310852,0.6466599702835083,7893756033843.68,4508298801745.0,12402054835588.68,0.238
2010-02-20,0.7344800233840942,0.74235999584198,0.7431100010871887,0.7342100143432617,1109.1700439453125,1.039199948310852,0.6466599702835083,7893756033843.68,4508298801745.0,12402054835588.68,0.238
2010-02-21,0.7344800233840942,0.74235999584198,0.7431100010871887,0.7342100143432617,1109.1700439453125,1.039199948310852,0.6466599702835083,7893756033843.68,4508298801745.0,12402054835588.68,0.238
2010-02-22,0.7349900007247925,0.7337300181388855,0.7365300059318542,0.7324399948120117,1108.010009765625,1.042199969291687,0.6457200050354004,7893549784639.46,4509477395015.75,12403027179655.21,0.238
2010-02-23,0.7392600178718567,0.7349600195884705,0.7408599853515625,0.7303199768066406,1094.5999755859375,1.0549999475479126,0.6474199891090393,7893954003115.85,4515420676746.24,12409374679862.09,0.238
2010-02-24,0.7383800148963928,0.7392699718475342,0.7405800223350525,0.7341099977493286,1105.239990234375,1.0527000427246094,0.6486300230026245,7893872450323.33,4507908716546.69,12401781166870.02,0.238
2010-02-25,0.7387700080871582,0.7383000254631042,0.7433800101280212,0.7369199991226196,1102.93994140625,1.0608999729156494,0.656000018119812,7928696226219.39,4504965366056.06,12433661592275.45,0.238
2010-02-26,0.7336199879646301,0.7386900186538696,0.7387700080871582,0.7310699820518494,1104.489990234375,1.0514999628067017,0.6562100052833557,7936671001094.13,4503397019620.34,12440068020714.47,0.238
2010-02-27,0.7336199879646301,0.7386900186538696,0.7387700080871582,0.7310699820518494,1104.489990234375,1.0514999628067017,0.6562100052833557,7936671001094.13,4503397019620.34,12440068020714.47,0.238
2010-02-28,0.7336199879646301,0.7386900186538696,0.7387700080871582,0.7310699820518494,1104.489990234375,1.0514999628067017,0.6562100052833557,7936671001094.13,4503397019620.34,12440068020714.47,0.227
2010-03-01,0.7373499870300293,0.7329800128936768,0.7427999973297119,0.7323899865150452,1115.7099609375,1.0413999557495117,0.6676099896430969,8024927072288.8,4482609390572.24,12507536462861.04,0.227
2010-03-02,0.7341799736022949,0.7374799847602844,0.7437599897384644,0.7340499758720398,1118.31005859375,1.0345100164413452,0.6654199957847595,8024978491495.22,4494445233990.17,12519423725485.39,0.227
2010-03-03,0.7298399806022644,0.7342100143432617,0.7353799939155579,0.7281200289726257,1118.7900390625,1.0318000316619873,0.66211998462677,8026656594435.31,4482287703125.25,12508944297560.56,0.227
2010-03-04,0.7361599802970886,0.7298600077629089,0.7376000285148621,0.7292900085449219,1122.969970703125,1.0312000513076782,0.6650699973106384,8061072722591.94,4484417290440.35,12545490013032.29,0.227
2010-03-05,0.7337300181388855,0.7362099885940552,0.7387400269508362,0.7337300181388855,1138.699951171875,1.0288000106811523,0.6608099937438965,8060998180435.07,4483705748917.48,12544703929352.55,0.227
2010-03-06,0.7337300181388855,0.7362099885940552,0.7387400269508362,0.7337300181388855,1138.699951171875,1.0288000106811523,0.6608099937438965,8060998180435.07,4483705748917.48,12544703929352.55,0.227
2010-03-07,0.7337300181388855,0.7362099885940552,0.7387400269508362,0.7337300181388855,1138.699951171875,1.0288000106811523,0.6608099937438965,8060998180435.07,4483705748917.48,12544703929352.55,0.227
2010-03-08,0.7343800067901611,0.7330800294876099,0.7347300052642822,0.7297300100326538,1138.5,1.027899980545044,0.6648100018501282,8061258419021.54,4485113582858.19,12546372001879.73,0.227
2010-03-09,0.7349200248718262,0.73430997133255,0.7386299967765808,0.7333599925041199,1140.449951171875,1.0268000364303589,0.66593998670578,8061801246857.28,4490902268439.55,12552703515296.83,0.227
2010-03-10,0.7329599857330322,0.734790027141571,0.7380800247192383,0.7311699986457825,1145.6099853515625,1.0254000425338745,0.6679999828338623,8062096950036.58,4482292489771.87,12544389439808.45,0.227
2010-03-11,0.7307100296020508,0.7326400279998779,0.7340499758720398,0.7305700182914734,1150.239990234375,1.0234999656677246,0.6634799838066101,8091789616324.88,4483689874023.59,12575479490348.47,0.227
2010-03-12,0.7262200117111206,0.7307299971580505,0.7313399910926819,0.7249500155448914,1149.989990234375,1.0189000368118286,0.6571999788284302,8092153517935.97,4483525344965.64,12575678862901.61,0.227
2010-03-13,0.7262200117111206,0.7307299971580505,0.7313399910926819,0.7249500155448914,1149.989990234375,1.0189000368118286,0.6571999788284302,8092153517935.97,4483525344965.64,12575678862901.61,0.227
2010-03-14,0.7262200117111206,0.7307299971580505,0.7313399910926819,0.7249500155448914,1149.989990234375,1.0189000368118286,0.6571999788284302,8092153517935.97,4483525344965.64,12575678862901.61,0.227
2010-03-15,0.7311300039291382,0.7260100245475769,0.7328199744224548,0.7260100245475769,1150.510009765625,1.0189000368118286,0.6642600297927856,8152640856906.57,4484022099233.5,12636662956140.07,0.227
2010-03-16,0.7262799739837646,0.7313299775123596,0.732010006904602,0.7255399823188782,1159.4599609375,1.0132999420166016,0.6563000082969666,8152882370691.23,4490819031838.32,12643701402529.55,0.227
2010-03-17,0.7278900146484375,0.7262700200080872,0.7282800078392029,0.723770022392273,1166.2099609375,1.010200023651123,0.6528300046920776,8153201235570.92,4486578243070.97,12639779478641.89,0.227
2010-03-18,0.7345399856567383,0.7280700206756592,0.7357800006866455,0.7278000116348267,1165.8299560546875,1.0135999917984009,0.6555799841880798,8174187796569.78,4487108259737.47,12661296056307.25,0.227
2010-03-19,0.7387199997901917,0.7346299886703491,0.7404699921607971,0.733780026435852,1159.9000244140625,1.0164999961853027,0.6658700108528137,8174432602282.13,4486607125224.52,12661039727506.65,0.227
2010-03-20,0.7387199997901917,0.7346299886703491,0.7404699921607971,0.733780026435852,1159.9000244140625,1.0164999961853027,0.6658700108528137,8174432602282.13,4486607125224.52,12661039727506.65,0.227
2010-03-21,0.7387199997901917,0.7346299886703491,0.7404699921607971,0.733780026435852,1159.9000244140625,1.0164999961853027,0.6658700108528137,8174432602282.13,4486607125224.52,12661039727506.65,0.227
2010-03-22,0.7370799779891968,0.7399700284004211,0.7424600124359131,0.7369700074195862,1165.81005859375,1.0168100595474243,0.661899983882904,8175095386996.26,4488277049838.84,12663372436835.1,0.227
2010-03-23,0.7425000071525574,0.7370799779891968,0.7426699995994568,0.7369700074195862,1174.1700439453125,1.0164300203323364,0.6657199859619141,8175891420076.37,4495004360612.83,12670895780689.2,0.227
2010-03-24,0.7501299977302551,0.742389976978302,0.7514299750328064,0.7415400147438049,1167.719970703125,1.0234999656677246,0.6711900234222412,8176387175629.41,4486079481890.41,12662466657519.82,0.227
2010-03-25,0.751479983329773,0.750190019607544,0.7535799741744995,0.7479100227355957,1165.72998046875,1.0236899852752686,0.6736299991607666,8200481797735.73,4487088355288.2,12687570153023.93,0.227
2010-03-26,0.745710015296936,0.751479983329773,0.7517200112342834,0.7449300289154053,1166.5899658203125,1.0262600183486938,0.6712300181388855,8199959850024.5,4485933873781.2,12685893723805.7,0.227
2010-03-27,0.745710015296936,0.751479983329773,0.7517200112342834,0.7449300289154053,1166.5899658203125,1.0262600183486938,0.6712300181388855,8199959850024.5,4485933873781.2,12685893723805.7,0.227
2010-03-28,0.745710015296936,0.751479983329773,0.7517200112342834,0.7449300289154053,1166.5899658203125,1.0262600183486938,0.6712300181388855,8199959850024.5,4485933873781.2,12685893723805.7,0.227
2010-03-29,0.7417799830436707,0.7436000108718872,0.7450799942016602,0.7404599785804749,1173.219970703125,1.0213099718093872,0.6674699783325195,8199927347284.93,4486322450430.08,12686249797715.01,0.227
2010-03-30,0.7449300289154053,0.7419599890708923,0.7462400197982788,0.7388299703598022,1173.27001953125,1.0189000368118286,0.6633899807929993,8200073493391.96,4484497403388.84,12684570896780.8,0.227
2010-03-31,0.7402999997138977,0.7449300289154053,0.746940016746521,0.7382299900054932,1169.4300537109375,1.0155999660491943,0.6585999727249146,8290068831046.49,4483054265092.94,12773123096139.43,0.227
2010-04-01,0.7361599802970886,0.7402799725532532,0.7427899837493896,0.7357699871063232,1178.0999755859375,1.0082999467849731,0.6539400219917297,8294870658096.94,4470008253521.24,12764878911618.18,0.227
2010-04-02,0.7404699921607971,0.7361999750137329,0.7419499754905701,0.735729992389679,1178.0999755859375,1.010200023651123,0.6574599742889404,8294087559961.41,4468659639555.34,12762747199516.75,0.227
2010-04-03,0.7404699921607971,0.7361999750137329,0.7419499754905701,0.735729992389679,1178.0999755859375,1.010200023651123,0.6574599742889404,8294087559961.41,4468659639555.34,12762747199516.75,0.227
2010-04-04,0.7404699921607971,0.7361999750137329,0.7419499754905701,0.735729992389679,1178.0999755859375,1.010200023651123,0.6574599742889404,8294087559961.41,4468659639555.34,12762747199516.75,0.227
2010-04-05,0.7413399815559387,0.740909993648529,0.7427899837493896,0.738610029220581,1187.43994140625,1.0018999576568604,0.6536800265312195,8315716104736.67,4470842955615.91,12786559060352.58,0.227
2010-04-06,0.7461599707603455,0.7413399815559387,0.7486000061035156,0.7408599853515625,1189.43994140625,1.0009000301361084,0.6548399925231934,8315962211453.58,4477004907951.92,12792967119405.5,0.227
2010-04-07,0.7491499781608582,0.7462599873542786,0.750190019607544,0.745710015296936,1182.449951171875,1.0042999982833862,0.6560800075531006,8316888619597.41,4474985928856.75,12791874548454.16,0.227
2010-04-08,0.7484400272369385,0.7495099902153015,0.7526900172233582,0.7481099963188171,1186.43994140625,1.0013999938964844,0.6543200016021729,8347752339307.0,4478278967140.93,12826031306447.93,0.227
2010-04-09,0.7406899929046631,0.748449981212616,0.7494000196456909,0.7406899929046631,1194.3699951171875,1.0023000240325928,0.6506199836730957,8347537145021.94,4478150246183.76,12825687391205.7,0.227
2010-04-10,0.7406899929046631,0.748449981212616,0.7494000196456909,0.7406899929046631,1194.3699951171875,1.0023000240325928,0.6506199836730957,8347537145021.94,4478150246183.76,12825687391205.7,0.227
2010-04-11,0.7406899929046631,0.748449981212616,0.7494000196456909,0.7406899929046631,1194.3699951171875,1.0023000240325928,0.6506199836730957,8347537145021.94,4478150246183.76,12825687391205.7,0.227
2010-04-12,0.735509991645813,0.733299970626831,0.7369199991226196,0.7305700182914734,1196.47998046875,1.0026999711990356,0.6504499912261963,8347343971647.64,4479035484639.21,12826379456286.85,0.227
2010-04-13,0.7348300218582153,0.735509991645813,0.7380300164222717,0.7341099977493286,1197.300048828125,1.0013999938964844,0.6502900123596191,8347257429111.42,4483935954579.27,12831193383690.69,0.227
2010-04-14,0.7322800159454346,0.7343900203704834,0.7351400256156921,0.7311000227928162,1210.6500244140625,0.9983000159263611,0.6463199853897095,8348114710150.81,4475377726064.3,12823492436215.11,0.227
2010-04-15,0.7366999983787537,0.7322199940681458,0.7393699884414673,0.7316399812698364,1211.6700439453125,1.0018999576568604,0.6466000080108643,8387443653676.46,4487175112402.83,12874618766079.29,0.227
2010-04-16,0.7405200004577637,0.7366999983787537,0.7418599724769592,0.7366499900817871,1192.1300048828125,1.0126999616622925,0.6508700251579285,8387322253562.56,4490392052236.28,12877714305798.84,0.227
2010-04-17,0.7405200004577637,0.7366999983787537,0.7418599724769592,0.7366499900817871,1192.1300048828125,1.0126999616622925,0.6508700251579285,8387322253562.56,4490392052236.28,12877714305798.84,0.227
2010-04-18,0.7405200004577637,0.7366999983787537,0.7418599724769592,0.7366499900817871,1192.1300048828125,1.0126999616622925,0.6508700251579285,8387322253562.56,4490392052236.28,12877714305798.84,0.227
2010-04-19,0.7414399981498718,0.7413399815559387,0.7451599836349487,0.7411100268363953,1197.52001953125,1.0144000053405762,0.6520900130271912,8370106355832.4,4492943059383.98,12863049415216.38,0.227
2010-04-20,0.7443199753761292,0.7413399815559387,0.7445999979972839,0.7395399808883667,1207.1700439453125,0.9979000091552734,0.650879979133606,8370455550588.61,4500800114968.23,12871255665556.84,0.227
2010-04-21,0.7468299865722656,0.7442899942398071,0.7482799887657166,0.7436000108718872,1205.93994140625,0.9990000128746033,0.6487900018692017,8370635856604.98,4494878263881.9,12865514120486.88,0.227
2010-04-22,0.7535799741744995,0.7469099760055542,0.7536900043487549,0.7451599836349487,1208.6700439453125,1.0016000270843506,0.6504499912261963,8354949497158.86,4517651773705.58,12872601270864.44,0.227
2010-04-23,0.747160017490387,0.7535899877548218,0.7570499777793884,0.7462700009346008,1217.280029296875,0.9990000128746033,0.6501100063323975,8354793450103.36,4522402472271.55,12877195922374.91,0.227
2010-04-24,0.747160017490387,0.7535899877548218,0.7570499777793884,0.7462700009346008,1217.280029296875,0.9990000128746033,0.6501100063323975,8354793450103.36,4522402472271.55,12877195922374.91,0.227
2010-04-25,0.747160017490387,0.7535899877548218,0.7570499777793884,0.7462700009346008,1217.280029296875,0.9990000128746033,0.6501100063323975,8354793450103.36,4522402472271.55,12877195922374.91,0.227
2010-04-26,0.7462000250816345,0.7482799887657166,0.7521100044250488,0.7454900145530701,1212.050048828125,1.0002000331878662,0.6464999914169312,8354812455514.62,4525551552891.34,12880364008405.96,0.227
2010-04-27,0.7592599987983704,0.7460600137710571,0.7605699896812439,0.7455300092697144,1183.7099609375,1.0156999826431274,0.6558399796485901,8355547299451.72,4530768450131.24,12886315749582.96,0.227
2010-04-28,0.7568399906158447,0.7591300010681152,0.7622500061988831,0.7538099884986877,1191.3599853515625,1.01010000705719,0.6577100157737732,8355526853326.03,4521207220419.69,12876734073745.72,0.227
2010-04-29,0.7539799809455872,0.7568899989128113,0.7584099769592285,0.7531999945640564,1206.780029296875,1.003999948501587,0.6512100100517273,8336007537907.99,4517092588980.45,12853100126888.44,0.227
2010-04-30,0.751990020275116,0.7538099884986877,0.7559700012207031,0.7495099902153015,1186.68994140625,1.0180000066757202,0.6535900235176086,8434434625613.16,4514304290243.7,12948738915856.86,0.234
2010-05-01,0.751990020275116,0.7538099884986877,0.7559700012207031,0.7495099902153015,1186.68994140625,1.0180000066757202,0.6535900235176086,8434434625613.16,4514304290243.7,12948738915856.86,0.234
2010-05-02,0.751990020275116,0.7538099884986877,0.7559700012207031,0.7495099902153015,1186.68994140625,1.0180000066757202,0.6535900235176086,8434434625613.16,4514304290243.7,12948738915856.86,0.234
2010-05-03,0.7575799822807312,0.7505800127983093,0.759880006313324,0.7503600120544434,1202.260009765625,1.0108000040054321,0.6557700037956238,8430105244349.23,4496915301977.9,12927020546327.13,0.234
2010-05-04,0.771369993686676,0.7575799822807312,0.771369993686676,0.7567499876022339,1173.5999755859375,1.0247000455856323,0.6610299944877625,8430148415124.48,4510805519668.42,12940953934792.9,0.234
2010-05-05,0.7803400158882141,0.7711300253868103,0.7814800143241882,0.7695299983024597,1165.8699951171875,1.030500054359436,0.662339985370636,8430747249336.39,4512747816799.74,12943495066136.13,0.234
2010-05-06,0.7915800213813782,0.7802799940109253,0.7974200248718262,0.7779300212860107,1128.1500244140625,1.0514999628067017,0.6727700233459473,8415799575685.44,4517113749515.22,12932913325200.66,0.234
2010-05-07,0.7839400172233582,0.7918599843978882,0.7941399812698364,0.781499981880188,1110.8800048828125,1.0424000024795532,0.6764500141143799,8415799770763.18,4513141453866.37,12928941224629.55,0.234
2010-05-08,0.7839400172233582,0.7918599843978882,0.7941399812698364,0.781499981880188,1110.8800048828125,1.0424000024795532,0.6764500141143799,8415799770763.18,4513141453866.37,12928941224629.55,0.234
2010-05-09,0.7839400172233582,0.7918599843978882,0.7941399812698364,0.781499981880188,1110.8800048828125,1.0424000024795532,0.6764500141143799,8415799770763.18,4513141453866.37,12928941224629.55,0.234
2010-05-10,0.7825199961662292,0.7764599919319153,0.7834699749946594,0.7638300061225891,1159.72998046875,1.024399995803833,0.6728600263595581,8416604417925.4,4510181059847.58,12926785477772.98,0.234
2010-05-11,0.7917699813842773,0.7825199961662292,0.792460024356842,0.7811899781227112,1155.7900390625,1.021399974822998,0.670199990272522,8416456370414.73,4514701366878.69,12931157737293.42,0.234
2010-05-12,0.7911999821662903,0.791450023651123,0.7931200265884399,0.7850300073623657,1171.6700439453125,1.0187000036239624,0.67399001121521,8417239340657.65,4505922637206.63,12923161977864.28,0.234
2010-05-13,0.7973799705505371,0.7913900017738342,0.798829972743988,0.7883300185203552,1157.43994140625,1.021299958229065,0.6842799782752991,8420541100207.82,4506870167721.42,12927411267929.24,0.234
2010-05-14,0.8090599775314331,0.797510027885437,0.8091899752616882,0.7950999736785889,1135.6800537109375,1.0351999998092651,0.6878499984741211,8420100716520.27,4506589063716.41,12926689780236.68,0.234
2010-05-15,0.8090599775314331,0.797510027885437,0.8091899752616882,0.7950999736785889,1135.6800537109375,1.0351999998092651,0.6878499984741211,8420100716520.27,4506589063716.41,12926689780236.68,0.234
2010-05-16,0.8090599775314331,0.797510027885437,0.8091899752616882,0.7950999736785889,1135.6800537109375,1.0351999998092651,0.6878499984741211,8420100716520.27,4506589063716.41,12926689780236.68,0.234
2010-05-17,0.80690997838974,0.8082600235939026,0.8165900111198425,0.8057600259780884,1136.93994140625,1.0328999757766724,0.6905999779701233,8466170133514.44,4508725796702.12,12974895930216.56,0.234
2010-05-18,0.8210899829864502,0.8070200085639954,0.8218399882316589,0.8037499785423279,1120.800048828125,1.0406500101089478,0.6994600296020508,8466530667286.64,4518135997823.93,12984666665110.57,0.234
2010-05-19,0.806879997253418,0.8206200003623962,0.8233199715614319,0.8043100237846375,1115.050048828125,1.0435600280761719,0.6936399936676025,8466739480001.79,4508552847566.18,12975292327567.97,0.234
2010-05-20,0.8013499975204468,0.8070999979972839,0.8130699992179871,0.7937800288200378,1071.5899658203125,1.0713000297546387,0.696940004825592,8476842609085.1,4510980063343.92,12987822672429.02,0.234
2010-05-21,0.7957299947738647,0.8011599779129028,0.8014699816703796,0.789139986038208,1087.68994140625,1.0580999851226807,0.690559983253479,8477106002143.38,4510690839193.13,12987796841336.51,0.234
2010-05-22,0.7957299947738647,0.8011599779129028,0.8014699816703796,0.789139986038208,1087.68994140625,1.0580999851226807,0.690559983253479,8477106002143.38,4510690839193.13,12987796841336.51,0.234
2010-05-23,0.7957299947738647,0.8011599779129028,0.8014699816703796,0.789139986038208,1087.68994140625,1.0580999851226807,0.690559983253479,8477106002143.38,4510690839193.13,12987796841336.51,0.234
2010-05-24,0.809719979763031,0.7978299856185913,0.8107699751853943,0.7971299886703491,1073.6500244140625,1.062600016593933,0.6940100193023682,8477477676539.93,4511617732991.16,12989095409531.09,0.234
2010-05-25,0.8099799752235413,0.8095899820327759,0.8209499716758728,0.8073599934577942,1074.030029296875,1.0677000284194946,0.6937199831008911,8478414892595.2,4517364597849.32,12995779490444.52,0.234
2010-05-26,0.8214899897575378,0.8099799752235413,0.8226600289344788,0.8091899752616882,1067.949951171875,1.0700000524520874,0.6952199935913086,8479472082662.04,4507802040048.66,12987274122710.7,0.234
