,date_time,quality,predicted,sample
91,2017-05-06 19:05:00,362.0,362.88821919814166,1
92,2017-05-06 20:05:00,356.0,354.7016191616982,1
93,2017-05-06 21:05:00,349.0,349.5555975573091,1
94,2017-05-06 22:05:00,358.0,333.9859941880795,1
95,2017-05-06 23:05:00,314.0,307.4989156251505,1
96,2017-05-07 00:05:00,314.0,307.58732047146907,1
97,2017-05-07 01:05:00,313.0,312.3010890085164,1
98,2017-05-07 02:05:00,325.0,321.07732462004645,1
99,2017-05-07 03:05:00,319.0,317.401396111828,1
100,2017-05-07 04:05:00,308.0,304.8524060597621,1
101,2017-05-07 05:05:00,300.0,296.00133271264446,1
102,2017-05-07 06:05:00,304.0,333.40971179047875,1
103,2017-05-07 07:05:00,338.0,331.32309304831597,1
104,2017-05-07 08:05:00,343.0,311.4990865727587,1
105,2017-05-07 09:05:00,295.0,286.5142782119965,1
106,2017-05-07 10:05:00,297.0,286.8186455856144,1
107,2017-05-07 11:05:00,309.0,308.9024526636849,1
108,2017-05-07 12:05:00,324.0,358.2209820224898,1
109,2017-05-07 13:05:00,364.0,376.1940713963175,1
110,2017-05-07 14:05:00,374.0,390.77668333349135,1
111,2017-05-07 15:05:00,389.0,394.0698184394488,1
112,2017-05-07 16:05:00,392.0,395.3143437513596,1
113,2017-05-07 17:05:00,392.0,392.03573321025493,1
114,2017-05-07 18:05:00,397.0,388.55905230621414,1
115,2017-05-07 19:05:00,386.0,394.0837473520142,1
116,2017-05-07 20:05:00,414.0,416.0077785096933,1
117,2017-05-07 21:05:00,417.0,402.330102189379,1
118,2017-05-07 22:05:00,404.0,386.0371435091512,1
119,2017-05-07 23:05:00,396.0,381.28510697668855,1
120,2017-05-08 00:05:00,386.0,389.30576746273715,1
121,2017-05-08 01:05:00,385.0,389.7791318717607,1
122,2017-05-08 02:05:00,392.0,389.58777981169845,1
123,2017-05-08 03:05:00,404.0,398.33086254337405,1
124,2017-05-08 04:05:00,409.0,401.2333484429789,1
125,2017-05-08 05:05:00,409.0,414.46853155147096,1
126,2017-05-08 06:05:00,408.0,412.62169859153835,1
127,2017-05-08 07:05:00,411.0,413.43359670836674,1
128,2017-05-08 08:05:00,413.0,411.96861089760563,1
129,2017-05-08 09:05:00,416.0,421.41139892886576,1
130,2017-05-08 10:05:00,418.0,421.5457005406941,1
131,2017-05-08 11:05:00,414.0,427.26344822418366,1
132,2017-05-08 12:05:00,408.0,418.83587285541375,1
133,2017-05-08 13:05:00,402.0,413.521486709907,1
134,2017-05-08 14:05:00,406.0,397.3991899857766,1
135,2017-05-08 15:05:00,409.0,407.4015449842667,1
136,2017-05-08 16:05:00,414.0,409.3222407080555,1
137,2017-05-08 17:05:00,400.0,393.6662206299698,1
138,2017-05-08 18:05:00,401.0,398.3447059652603,1
139,2017-05-08 19:05:00,406.0,399.87934963985464,1
140,2017-05-08 20:05:00,411.0,413.8196001536879,1
141,2017-05-08 21:05:00,418.0,406.41674417220133,1
142,2017-05-08 22:05:00,399.0,409.3064060025112,1
143,2017-05-08 23:05:00,392.0,418.5777309345436,1
144,2017-05-09 00:05:00,376.0,390.9569219874374,1
145,2017-05-09 01:05:00,363.0,365.6261255872942,1
146,2017-05-09 02:05:00,362.0,376.427965556505,1
147,2017-05-09 03:05:00,371.0,389.26672696503306,1
148,2017-05-09 04:05:00,383.0,375.12942101624583,1
149,2017-05-09 05:05:00,419.0,428.35147758780295,1
150,2017-05-09 06:05:00,433.0,433.68489978921366,1
151,2017-05-09 07:05:00,452.0,429.7501042485046,1
152,2017-05-09 08:05:00,455.0,458.2191216502747,1
153,2017-05-09 09:05:00,457.0,460.16295384665887,1
154,2017-05-09 10:05:00,451.0,457.9223464549248,1
155,2017-05-09 11:05:00,447.0,449.5972057706773,1
156,2017-05-09 12:05:00,454.0,459.3618259092089,1
157,2017-05-09 13:05:00,472.0,471.9013446951464,1
158,2017-05-09 14:05:00,474.0,469.2525253267479,1
159,2017-05-09 15:05:00,473.0,458.34372480275977,1
160,2017-05-09 16:05:00,468.0,462.969602842147,1
161,2017-05-09 17:05:00,464.0,465.7195765324466,1
162,2017-05-09 18:05:00,465.0,464.16997971179046,1
163,2017-05-09 19:05:00,457.0,463.74524261756005,1
164,2017-05-09 20:05:00,449.0,452.72619536168617,1
165,2017-05-09 21:05:00,447.0,449.18882492427,1
166,2017-05-09 22:05:00,451.0,448.9561685409356,1
167,2017-05-09 23:05:00,451.0,448.23419691822556,1
168,2017-05-10 00:05:00,447.0,447.63820526796883,1
169,2017-05-10 01:05:00,436.0,437.62646961129985,1
170,2017-05-10 02:05:00,425.0,422.65009718333386,1
171,2017-05-10 03:05:00,401.0,407.1128170032224,1
172,2017-05-10 04:05:00,397.0,399.2083234671294,1
173,2017-05-10 05:05:00,388.0,398.9371662859003,1
174,2017-05-10 06:05:00,382.0,394.8258893123275,1
175,2017-05-10 07:05:00,397.0,395.2250780925995,1
176,2017-05-10 08:05:00,394.0,392.14944770157297,1
177,2017-05-10 09:05:00,395.0,398.2054593930023,1
178,2017-05-10 10:05:00,396.0,387.83768712620486,1
179,2017-05-10 11:05:00,389.0,380.0852700840368,1
180,2017-05-10 12:05:00,382.0,371.3964115760941,1
181,2017-05-10 13:05:00,375.0,355.0374715080668,1
182,2017-05-10 14:05:00,381.0,372.1555362122459,1
183,2017-05-10 15:05:00,393.0,392.5174708678713,1
184,2017-05-10 16:05:00,399.0,393.496975318582,1
185,2017-05-10 17:05:00,404.0,404.3327493065794,1
186,2017-05-10 18:05:00,389.0,388.79866517715317,1
187,2017-05-10 19:05:00,386.0,392.9341025625092,1
188,2017-05-10 20:05:00,380.0,380.1892806817345,1
189,2017-05-10 21:05:00,380.0,372.4725468187277,1
190,2017-05-10 22:05:00,383.0,382.1204469141248,1
191,2017-05-10 23:05:00,379.0,381.20844404847765,1
192,2017-05-11 00:05:00,393.0,383.5401427679751,1
193,2017-05-11 01:05:00,403.0,407.57229109497047,1
194,2017-05-11 02:05:00,407.0,399.8100379510853,1
195,2017-05-11 03:05:00,391.0,389.39359107611136,1
196,2017-05-11 04:05:00,379.0,382.1819507201061,1
197,2017-05-11 05:05:00,375.0,365.1973275047085,1
198,2017-05-11 06:05:00,373.0,359.5670368909838,1
199,2017-05-11 07:05:00,356.0,341.31329010821935,1
200,2017-05-11 08:05:00,330.0,339.02402444412303,1
201,2017-05-11 09:05:00,306.0,362.4927464519637,1
202,2017-05-11 10:05:00,294.0,350.0742213582779,1
203,2017-05-11 11:05:00,290.0,309.78189936883234,1
204,2017-05-11 12:05:00,290.0,312.3862277612923,1
205,2017-05-11 13:05:00,290.0,302.55888439282796,1
206,2017-05-11 14:05:00,294.0,298.9608430591484,1
207,2017-05-11 15:05:00,300.0,306.8273143707472,1
208,2017-05-11 16:05:00,304.0,305.19188618521065,1
209,2017-05-11 17:05:00,325.0,304.66276208800645,1
210,2017-05-11 18:05:00,321.0,315.5533816839562,1
211,2017-05-11 19:05:00,332.0,332.1574527778082,1
212,2017-05-11 20:05:00,354.0,376.2840445179427,1
213,2017-05-11 21:05:00,386.0,393.6269569900315,1
214,2017-05-11 22:05:00,401.0,386.07023445735,1
215,2017-05-11 23:05:00,395.0,375.0685879005167,1
216,2017-05-12 00:05:00,391.0,388.45133949497927,1
217,2017-05-12 01:05:00,389.0,335.2044621012437,1
218,2017-05-12 02:05:00,355.0,366.73008599998695,1
219,2017-05-12 03:05:00,357.0,364.8114394458563,1
220,2017-05-12 04:05:00,359.0,351.2319575450507,1
221,2017-05-12 05:05:00,358.0,353.24634433996323,1
222,2017-05-12 06:05:00,367.0,359.0918790593636,1
223,2017-05-12 07:05:00,363.0,366.63930762434336,1
224,2017-05-12 08:05:00,364.0,374.1271041295928,1
225,2017-05-12 09:05:00,373.0,361.5360634697773,1
226,2017-05-12 10:05:00,377.0,369.6532675122552,1
227,2017-05-12 11:05:00,392.0,376.30810899357436,1
228,2017-05-12 12:05:00,415.0,411.5484532599236,1
229,2017-05-12 13:05:00,433.0,435.1491437794853,1
230,2017-05-12 14:05:00,456.0,457.9663769534304,1
231,2017-05-12 15:05:00,469.0,464.33624262582157,1
232,2017-05-12 16:05:00,468.0,468.14845019324366,1
233,2017-05-12 17:05:00,474.0,468.18316191946394,1
234,2017-05-12 18:05:00,464.0,460.1300776988503,1
235,2017-05-12 19:05:00,459.0,452.3242660884981,1
236,2017-05-12 20:05:00,453.0,447.2419141756613,1
237,2017-05-12 21:05:00,444.0,439.47648360469964,1
238,2017-05-12 22:05:00,441.0,430.65380025878255,1
239,2017-05-12 23:05:00,436.0,429.55534488127023,1
240,2017-05-13 00:05:00,432.0,431.0958968708321,1
241,2017-05-13 01:05:00,423.0,425.75292524967296,1
242,2017-05-13 02:05:00,412.0,420.69878950282634,1
243,2017-05-13 03:05:00,407.0,405.92343888059474,1
244,2017-05-13 04:05:00,394.0,398.64726396635785,1
245,2017-05-13 05:05:00,401.0,393.4382285760605,1
246,2017-05-13 06:05:00,397.0,388.2186661018202,1
247,2017-05-13 07:05:00,390.0,378.22270257302864,1
248,2017-05-13 08:05:00,378.0,379.8330717369228,1
249,2017-05-13 09:05:00,383.0,383.88574291781345,1
250,2017-05-13 10:05:00,398.0,395.38571451715933,1
251,2017-05-13 11:05:00,416.0,409.22217955774124,1
252,2017-05-13 12:05:00,429.0,431.6349081427743,1
253,2017-05-13 13:05:00,443.0,442.37934545253154,1
254,2017-05-13 14:05:00,443.0,441.48057443509714,1
255,2017-05-13 15:05:00,434.0,438.752146073652,1
256,2017-05-13 16:05:00,434.0,434.7888245821258,1
257,2017-05-13 17:05:00,433.0,443.8503724999432,1
258,2017-05-13 18:05:00,442.0,442.8642816585738,1
259,2017-05-13 19:05:00,446.0,444.18836923621535,1
260,2017-05-13 20:05:00,455.0,452.9222052000249,1
261,2017-05-13 21:05:00,451.0,447.71490370951096,1
262,2017-05-13 22:05:00,456.0,457.6666689332959,1
263,2017-05-13 23:05:00,465.0,462.7993469655564,1
264,2017-05-14 00:05:00,459.0,465.2315101886653,1
265,2017-05-14 01:05:00,456.0,467.5842237098083,1
266,2017-05-14 02:05:00,464.0,464.3556278596881,1
267,2017-05-14 03:05:00,455.0,456.2505625437907,1
268,2017-05-14 04:05:00,429.0,437.3776813863177,1
269,2017-05-14 05:05:00,446.0,442.4099642236772,1
270,2017-05-14 06:05:00,460.0,454.7321801668525,1
271,2017-05-14 07:05:00,464.0,450.4511464953124,1
272,2017-05-14 08:05:00,463.0,446.4666080042187,1
273,2017-05-14 09:05:00,463.0,461.72365437729786,1
274,2017-05-14 10:05:00,466.0,470.05231960250853,1
275,2017-05-14 11:05:00,474.0,475.78883943389076,1
276,2017-05-14 12:05:00,489.0,484.1532733598876,1
277,2017-05-14 13:05:00,488.0,484.9280253671265,1
278,2017-05-14 14:05:00,488.0,484.90799740146764,1
279,2017-05-14 15:05:00,489.0,483.3825956846843,1
280,2017-05-14 16:05:00,487.0,479.28958561923935,1
281,2017-05-14 17:05:00,492.0,483.9328600403794,1
282,2017-05-14 18:05:00,488.0,479.66360885643496,1
283,2017-05-14 19:05:00,484.0,466.47873479793293,1
284,2017-05-14 20:05:00,467.0,465.94551378303703,1
285,2017-05-14 21:05:00,468.0,455.24521208823694,1
286,2017-05-14 22:05:00,458.0,450.97433217489055,1
287,2017-05-14 23:05:00,448.0,448.28923732808244,1
288,2017-05-15 00:05:00,437.0,442.7900331716646,1
289,2017-05-15 01:05:00,441.0,445.50946927961604,1
290,2017-05-15 02:05:00,448.0,448.1065735980278,1
291,2017-05-15 03:05:00,454.0,445.7164646970491,1
292,2017-05-15 04:05:00,453.0,450.8408256521225,1
293,2017-05-15 05:05:00,451.0,460.78237390575214,1
294,2017-05-15 06:05:00,452.0,452.2587469729023,1
295,2017-05-15 07:05:00,466.0,455.23710873359335,1
296,2017-05-15 08:05:00,462.0,460.7495847262537,1
297,2017-05-15 09:05:00,454.0,458.98886523060605,1
298,2017-05-15 10:05:00,452.0,458.43377036768453,1
299,2017-05-15 11:05:00,452.0,459.69434820355167,1
300,2017-05-15 12:05:00,454.0,456.23691603403154,1
301,2017-05-15 13:05:00,459.0,455.9037166270578,1
302,2017-05-15 14:05:00,462.0,456.31972512389973,1
303,2017-05-15 15:05:00,469.0,468.7770499470721,1
304,2017-05-15 16:05:00,469.0,475.311211495738,1
305,2017-05-15 17:05:00,463.0,468.643720927409,1
306,2017-05-15 18:05:00,452.0,451.2435982321093,1
307,2017-05-15 19:05:00,438.0,437.87232787252606,1
308,2017-05-15 20:05:00,419.0,429.7100715399485,1
309,2017-05-15 21:05:00,404.0,423.48740371314676,1
310,2017-05-15 22:05:00,389.0,397.29371957164636,1
311,2017-05-15 23:05:00,373.0,351.9668904969352,1
312,2017-05-16 00:05:00,331.0,326.83110113670676,1
313,2017-05-16 01:05:00,317.0,313.35280479549243,1
314,2017-05-16 02:05:00,305.0,320.61469765370276,1
315,2017-05-16 03:05:00,326.0,333.0436047020285,1
316,2017-05-16 04:05:00,349.0,346.12660906184215,1
317,2017-05-16 05:05:00,359.0,359.68973175687785,1
318,2017-05-16 06:05:00,376.0,369.4289203205837,1
319,2017-05-16 07:05:00,391.0,378.7353198319494,1
320,2017-05-16 08:05:00,401.0,411.79068976237386,1
321,2017-05-16 09:05:00,421.0,425.6823093171832,1
322,2017-05-16 10:05:00,419.0,423.9505767786075,1
323,2017-05-16 11:05:00,403.0,413.4940997594254,1
324,2017-05-16 12:05:00,420.0,406.4835390348872,1
325,2017-05-16 13:05:00,406.0,387.4571375885182,1
326,2017-05-16 14:05:00,400.0,406.85814047288807,1
327,2017-05-16 15:05:00,413.0,409.24991654425867,1
328,2017-05-16 16:05:00,423.0,417.73175787149785,1
329,2017-05-16 17:05:00,430.0,432.295972628007,1
330,2017-05-16 18:05:00,440.0,441.8946856349615,1
331,2017-05-16 19:05:00,448.0,450.334794491249,1
332,2017-05-16 20:05:00,453.0,462.4242473329071,1
333,2017-05-16 21:05:00,454.0,464.5258361994735,1
334,2017-05-16 22:05:00,453.0,450.4596109405691,1
335,2017-05-16 23:05:00,454.0,445.2041700284757,1
336,2017-05-17 00:05:00,440.0,443.00465347223627,1
337,2017-05-17 01:05:00,447.0,452.6792314039922,1
338,2017-05-17 02:05:00,456.0,447.54676140636764,1
339,2017-05-17 03:05:00,455.0,446.01383986211704,1
340,2017-05-17 04:05:00,455.0,444.9030532898987,1
341,2017-05-17 05:05:00,458.0,446.1130341526252,1
342,2017-05-17 06:05:00,462.0,452.9941046082588,1
343,2017-05-17 07:05:00,450.0,434.350495612517,1
344,2017-05-17 08:05:00,448.0,439.9578377014649,1
345,2017-05-17 09:05:00,452.0,456.09212028898196,1
346,2017-05-17 10:05:00,448.0,460.4011149789611,1
347,2017-05-17 11:05:00,450.0,459.6548293278784,1
348,2017-05-17 12:05:00,452.0,454.7153744833794,1
349,2017-05-17 13:05:00,452.0,465.0931680471152,1
350,2017-05-17 14:05:00,451.0,456.8163591316523,1
351,2017-05-17 15:05:00,440.0,446.03114017293115,1
352,2017-05-17 16:05:00,423.0,434.69334795548775,1
353,2017-05-17 17:05:00,425.0,422.35727933506035,1
354,2017-05-17 18:05:00,413.0,414.18240102197217,1
355,2017-05-17 19:05:00,406.0,411.04491396090486,1
356,2017-05-17 20:05:00,412.0,419.94014519388156,1
357,2017-05-17 21:05:00,404.0,391.1795246642232,1
358,2017-05-17 22:05:00,393.0,404.2029511184213,1
359,2017-05-17 23:05:00,392.0,399.2289509925387,1
360,2017-05-18 00:05:00,392.0,401.073813190985,1
361,2017-05-18 01:05:00,399.0,405.741545513754,1
362,2017-05-18 02:05:00,397.0,405.02784412962455,1
363,2017-05-18 03:05:00,394.0,393.66394477106655,1
364,2017-05-18 04:05:00,379.0,387.55574364782717,1
365,2017-05-18 05:05:00,364.0,370.65705363121486,1
366,2017-05-18 06:05:00,354.0,359.3699674056303,1
367,2017-05-18 07:05:00,339.0,330.64878354642485,1
368,2017-05-18 08:05:00,328.0,345.34912850332387,1
369,2017-05-18 09:05:00,330.0,331.9913741586739,1
370,2017-05-18 10:05:00,342.0,365.47901849656324,1
371,2017-05-18 11:05:00,350.0,363.2022331943167,1
372,2017-05-18 12:05:00,352.0,368.33055403859527,1
373,2017-05-18 13:05:00,354.0,341.32201870753283,1
374,2017-05-18 14:05:00,338.0,343.53835161737095,1
375,2017-05-18 15:05:00,334.0,328.07731005936114,1
376,2017-05-18 16:05:00,337.0,333.8180852068782,1
377,2017-05-18 17:05:00,336.0,345.2249539221328,1
378,2017-05-18 18:05:00,352.0,368.2667116674495,1
379,2017-05-18 19:05:00,371.0,382.06265333026073,1
380,2017-05-18 20:05:00,383.0,387.8460455117198,1
381,2017-05-18 21:05:00,397.0,386.4473369293926,1
382,2017-05-18 22:05:00,397.0,398.7407481325235,1
383,2017-05-18 23:05:00,401.0,407.14312290419684,1
384,2017-05-19 00:05:00,399.0,401.7798828247152,1
385,2017-05-19 01:05:00,410.0,402.5556165599271,1
386,2017-05-19 02:05:00,408.0,404.6118243427935,1
387,2017-05-19 03:05:00,415.0,360.42886885681435,1
388,2017-05-19 04:05:00,427.0,380.28832325453897,1
389,2017-05-19 05:05:00,441.0,445.3347034638427,1
390,2017-05-19 06:05:00,453.0,427.5740871895783,1
391,2017-05-19 07:05:00,455.0,427.48032526701,1
392,2017-05-19 08:05:00,443.0,438.7114887167713,1
393,2017-05-19 09:05:00,441.0,447.2144743694187,1
394,2017-05-19 10:05:00,439.0,443.3090132701678,1
395,2017-05-19 11:05:00,443.0,443.67508420816523,1
396,2017-05-19 12:05:00,456.0,458.3254780865952,1
397,2017-05-19 13:05:00,472.0,471.3114934223591,1
398,2017-05-19 14:05:00,474.0,470.8593127024877,1
399,2017-05-19 15:05:00,473.0,470.8981568044805,1
400,2017-05-19 16:05:00,474.0,475.9776990777577,1
401,2017-05-19 17:05:00,473.0,468.69468028908017,1
402,2017-05-19 18:05:00,468.0,462.9742190993736,1
403,2017-05-19 19:05:00,458.0,451.2211817199327,1
404,2017-05-19 20:05:00,448.0,458.8224506545662,1
405,2017-05-19 21:05:00,441.0,458.6560311304775,1
406,2017-05-19 22:05:00,425.0,443.10669239889717,1
407,2017-05-19 23:05:00,417.0,405.9662430836282,1
408,2017-05-20 00:05:00,401.0,398.530562156116,1
409,2017-05-20 01:05:00,387.0,395.28480719762905,1
410,2017-05-20 02:05:00,373.0,368.7340832164976,1
411,2017-05-20 03:05:00,387.0,388.17871788725995,1
412,2017-05-20 04:05:00,415.0,407.47473380182794,1
413,2017-05-20 05:05:00,425.0,409.24276140999694,1
414,2017-05-20 06:05:00,431.0,434.77047602926797,1
415,2017-05-20 07:05:00,442.0,443.039235100741,1
416,2017-05-20 08:05:00,451.0,460.5202464811057,1
417,2017-05-20 09:05:00,454.0,461.0457302169384,1
418,2017-05-20 10:05:00,459.0,462.4569456986535,1
419,2017-05-20 11:05:00,462.0,457.8463871545149,1
420,2017-05-20 12:05:00,461.0,455.2686183893993,1
421,2017-05-20 13:05:00,463.0,460.10767319270184,1
422,2017-05-20 14:05:00,457.0,458.30275713334237,1
423,2017-05-20 15:05:00,448.0,454.9822671503594,1
424,2017-05-20 16:05:00,446.0,448.60616767447306,1
425,2017-05-20 17:05:00,459.0,456.6178579687983,1
426,2017-05-20 18:05:00,463.0,461.7188632470954,1
427,2017-05-20 19:05:00,466.0,479.0371550675656,1
428,2017-05-20 20:05:00,470.0,471.2574126501834,1
429,2017-05-20 21:05:00,472.0,462.9556181802947,1
430,2017-05-20 22:05:00,464.0,458.56038663464875,1
431,2017-05-20 23:05:00,459.0,457.96275247219126,1
432,2017-05-21 00:05:00,448.0,450.5151963962247,1
433,2017-05-21 01:05:00,438.0,443.01771165417813,1
434,2017-05-21 02:05:00,421.0,414.69430839182706,1
435,2017-05-21 03:05:00,401.0,391.68585768545637,1
436,2017-05-21 04:05:00,406.0,386.25455027461817,1
437,2017-05-21 05:05:00,405.0,408.5718374444559,1
438,2017-05-21 06:05:00,432.0,426.241324313556,1
439,2017-05-21 07:05:00,445.0,450.2867559890745,1
440,2017-05-21 08:05:00,455.0,456.2473502010934,1
441,2017-05-21 09:05:00,463.0,457.89242238582176,1
442,2017-05-21 10:05:00,471.0,460.5923825463493,1
443,2017-05-21 11:05:00,472.0,465.23262345223185,1
444,2017-05-21 12:05:00,470.0,469.66689531882713,1
445,2017-05-21 13:05:00,463.0,453.9638480629461,1
446,2017-05-21 14:05:00,458.0,452.0670676179933,1
447,2017-05-21 15:05:00,453.0,427.61829232665326,1
448,2017-05-21 16:05:00,423.0,421.43453594835887,1
449,2017-05-21 17:05:00,417.0,426.3164061015144,1
450,2017-05-21 18:05:00,415.0,429.9452173249981,1
451,2017-05-21 19:05:00,429.0,434.1189939513692,1
452,2017-05-21 20:05:00,425.0,410.33072951270276,1
453,2017-05-21 21:05:00,420.0,412.4396064731127,1
454,2017-05-21 22:05:00,417.0,411.72027903459707,1
455,2017-05-21 23:05:00,418.0,416.5247704874725,1
456,2017-05-22 00:05:00,427.0,425.79071841286054,1
457,2017-05-22 01:05:00,438.0,424.96130985850294,1
458,2017-05-22 02:05:00,435.0,432.7225741000614,1
459,2017-05-22 03:05:00,423.0,431.7634707372413,1
460,2017-05-22 04:05:00,410.0,414.29273808786365,1
461,2017-05-22 05:05:00,397.0,400.44321963679874,1
462,2017-05-22 06:05:00,380.0,393.81933115054335,1
463,2017-05-22 07:05:00,366.0,372.31679383290856,1
464,2017-05-22 08:05:00,368.0,355.22380857841506,1
465,2017-05-22 09:05:00,362.0,356.0590397128874,1
466,2017-05-22 10:05:00,364.0,359.03226278421323,1
467,2017-05-22 11:05:00,364.0,372.3922952114798,1
468,2017-05-22 12:05:00,367.0,384.1248759354437,1
469,2017-05-22 13:05:00,393.0,398.0011826816232,1
470,2017-05-22 14:05:00,411.0,406.33055616951043,1
471,2017-05-22 15:05:00,429.0,427.9847867365533,1
472,2017-05-22 16:05:00,448.0,443.93810600407784,1
473,2017-05-22 17:05:00,457.0,450.9752090820023,1
474,2017-05-22 18:05:00,464.0,460.6728953588085,1
475,2017-05-22 19:05:00,466.0,464.6410993403653,1
476,2017-05-22 20:05:00,465.0,464.2360985847811,1
477,2017-05-22 21:05:00,478.0,473.0868710586971,1
478,2017-05-22 22:05:00,470.0,452.73587869061134,1
479,2017-05-22 23:05:00,471.0,470.33924604686393,1
480,2017-05-23 00:05:00,477.0,470.31067201811743,1
481,2017-05-23 01:05:00,481.0,469.2471497274132,1
